batch,kernel_time,flops,utils,kernel_name
4804,4965.27,227.25,0.72837,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4808,4921.73,229.45,0.73542,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4812,4913.72,230.02,0.73724,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4816,4910.74,230.35,0.7383,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4820,4881.06,231.94,0.7434,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4824,4939.55,229.39,0.73522,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4828,4985.84,227.45,0.72901,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4832,4837.64,234.61,0.75196,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4836,4882.12,232.66,0.74571,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4840,4911.23,231.47,0.74189,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4844,4984.16,228.28,0.73167,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4848,4984.98,228.43,0.73215,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4852,5003.1,227.79,0.7301,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4856,4949.3,230.45,0.73862,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4860,4966.0,229.87,0.73676,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4864,4924.13,232.01,0.74362,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4868,5040.54,226.84,0.72705,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4872,5088.63,224.88,0.72077,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4876,5088.9,225.05,0.72131,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4880,5134.73,223.23,0.71548,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4884,5136.83,223.32,0.71577,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4888,5061.76,226.82,0.72699,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4892,5070.33,226.62,0.72635,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4896,5120.69,224.57,0.71978,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4900,4948.86,232.56,0.74538,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4904,4955.52,232.44,0.745,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4908,5038.07,228.82,0.7334,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4912,4947.65,233.19,0.7474,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4916,5052.77,228.52,0.73244,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4920,5053.08,228.7,0.73301,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4924,5053.05,228.88,0.73359,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4928,5030.9,230.08,0.73744,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4932,4914.99,235.69,0.75542,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4936,4988.07,232.43,0.74497,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4940,5064.98,229.09,0.73426,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4944,5145.64,225.68,0.72333,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4948,5089.6,228.35,0.73189,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4952,4992.22,232.99,0.74676,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4956,4998.07,232.9,0.74647,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4960,5023.46,231.91,0.7433,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4964,5038.63,231.4,0.74167,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4968,5049.01,231.11,0.74074,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4972,5055.02,231.02,0.74045,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4976,5080.71,230.04,0.73731,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4980,5042.03,231.99,0.74356,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4984,5114.56,228.89,0.73362,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4988,5159.19,227.09,0.72785,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4992,5222.28,224.52,0.71962,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
4996,5235.89,224.12,0.71833,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5000,5106.41,229.99,0.73715,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5004,5079.75,231.38,0.7416,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5008,5085.26,231.31,0.74138,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5012,5141.06,228.98,0.73391,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5016,5196.25,226.73,0.7267,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5020,5216.48,226.03,0.72446,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5024,5172.69,228.13,0.73119,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5028,5227.05,225.94,0.72417,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5032,5222.08,226.33,0.72542,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5036,5213.71,226.88,0.72718,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5040,5159.77,229.43,0.73535,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5044,5300.96,223.5,0.71635,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5048,5183.05,228.76,0.73321,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5052,5165.58,229.72,0.73628,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5056,5237.56,226.74,0.72673,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5060,5254.02,226.21,0.72503,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5064,5266.82,225.84,0.72385,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5068,5274.35,225.69,0.72337,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5072,5213.66,228.5,0.73237,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5076,5175.93,230.35,0.7383,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5080,5175.12,230.56,0.73897,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5084,5213.02,229.07,0.7342,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5088,5259.95,227.2,0.72821,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5092,5217.58,229.23,0.73471,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5096,5229.59,228.88,0.73359,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5100,5218.94,229.53,0.73567,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5104,5213.68,229.94,0.73699,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5108,5219.85,229.85,0.7367,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5112,5231.97,229.5,0.73558,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5116,5230.75,229.73,0.73631,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5120,5236.23,229.67,0.73612,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5124,5388.7,223.34,0.71583,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5128,5308.96,226.87,0.72715,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5132,5378.17,224.13,0.71837,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5136,5307.42,227.29,0.72849,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5140,5239.22,230.43,0.73856,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5144,5310.9,227.5,0.72917,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5148,5388.47,224.4,0.71923,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5152,5320.82,227.43,0.72894,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5156,5228.63,231.62,0.74237,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5160,5220.59,232.16,0.7441,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5164,5292.05,229.2,0.73462,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5168,5286.7,229.61,0.73593,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5172,5283.11,229.94,0.73699,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5176,5350.65,227.21,0.72824,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5180,5411.01,224.85,0.72067,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5184,5338.82,228.07,0.73099,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5188,5299.45,229.94,0.73699,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5192,5341.98,228.29,0.7317,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5196,5286.55,230.86,0.73994,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5200,5297.84,230.54,0.73891,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5204,5020.51,243.47,0.78035,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5208,5230.44,233.87,0.74958,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5212,5293.59,231.26,0.74122,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5216,5197.06,235.74,0.75558,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5220,5233.78,234.26,0.75083,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5224,5288.31,232.02,0.74365,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5228,5227.22,234.92,0.75295,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5232,5196.91,236.47,0.75792,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5236,5327.67,230.84,0.73987,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5240,5347.04,230.18,0.73776,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5244,5322.66,231.41,0.7417,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5248,5317.91,231.79,0.74292,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5252,5389.74,228.88,0.73359,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5256,5379.59,229.48,0.73551,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
5260,5417.74,228.04,0.7309,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
